FIPS,state_name,county_name,MonthStart,value,stage
06047,California,Merced County,11/1/01,4,actuals
06047,California,Merced County,12/1/01,1,actuals
06047,California,Merced County,1/1/02,0,actuals
06047,California,Merced County,2/1/02,5,actuals
06047,California,Merced County,3/1/02,12,actuals
06047,California,Merced County,4/1/02,27,actuals
06047,California,Merced County,5/1/02,61,actuals
06047,California,Merced County,6/1/02,69,actuals
06047,California,Merced County,7/1/02,49,actuals
06047,California,Merced County,8/1/02,49,actuals
06047,California,Merced County,9/1/02,43,actuals
06047,California,Merced County,10/1/02,34,actuals
06047,California,Merced County,11/1/02,8,actuals
06047,California,Merced County,12/1/02,8,actuals
06047,California,Merced County,1/1/03,10,actuals
06047,California,Merced County,2/1/03,1,actuals
06047,California,Merced County,3/1/03,15,actuals
06047,California,Merced County,4/1/03,13,actuals
06047,California,Merced County,5/1/03,30,actuals
06047,California,Merced County,6/1/03,57,actuals
06047,California,Merced County,7/1/03,83,actuals
06047,California,Merced County,8/1/03,50,actuals
06047,California,Merced County,9/1/03,27,actuals
06047,California,Merced County,10/1/03,28,actuals
06047,California,Merced County,11/1/03,8,actuals
06047,California,Merced County,12/1/03,12,actuals
06047,California,Merced County,1/1/04,0,actuals
06047,California,Merced County,2/1/04,5,actuals
06047,California,Merced County,3/1/04,10,actuals
06047,California,Merced County,4/1/04,42,actuals
06047,California,Merced County,5/1/04,79,actuals
06047,California,Merced County,6/1/04,72,actuals
06047,California,Merced County,7/1/04,65,actuals
06047,California,Merced County,8/1/04,36,actuals
06047,California,Merced County,9/1/04,43,actuals
06047,California,Merced County,10/1/04,23,actuals
06047,California,Merced County,11/1/04,15,actuals
06047,California,Merced County,12/1/04,11,actuals
06047,California,Merced County,1/1/05,7,actuals
06047,California,Merced County,2/1/05,4,actuals
06047,California,Merced County,3/1/05,9,actuals
06047,California,Merced County,4/1/05,10,actuals
06047,California,Merced County,5/1/05,33,actuals
06047,California,Merced County,6/1/05,55,actuals
06047,California,Merced County,7/1/05,58,actuals
06047,California,Merced County,8/1/05,51,actuals
06047,California,Merced County,9/1/05,42,actuals
06047,California,Merced County,10/1/05,37,actuals
06047,California,Merced County,11/1/05,17,actuals
06047,California,Merced County,12/1/05,12,actuals
06047,California,Merced County,1/1/06,2,actuals
06047,California,Merced County,2/1/06,5,actuals
06047,California,Merced County,3/1/06,4,actuals
06047,California,Merced County,4/1/06,3,actuals
06047,California,Merced County,5/1/06,23,actuals
06047,California,Merced County,6/1/06,57,actuals
06047,California,Merced County,7/1/06,73,actuals
06047,California,Merced County,8/1/06,37,actuals
06047,California,Merced County,9/1/06,33,actuals
06047,California,Merced County,10/1/06,44,actuals
06047,California,Merced County,11/1/06,12,actuals
06047,California,Merced County,12/1/06,13,actuals
06047,California,Merced County,1/1/07,24,actuals
06047,California,Merced County,2/1/07,2,actuals
06047,California,Merced County,3/1/07,17,actuals
06047,California,Merced County,4/1/07,38,actuals
06047,California,Merced County,5/1/07,70,actuals
06047,California,Merced County,6/1/07,68,actuals
06047,California,Merced County,7/1/07,68,actuals
06047,California,Merced County,8/1/07,84,actuals
06047,California,Merced County,9/1/07,38,actuals
06047,California,Merced County,10/1/07,26,actuals
06047,California,Merced County,11/1/07,21,actuals
06047,California,Merced County,12/1/07,10,actuals
06047,California,Merced County,1/1/08,4,actuals
06047,California,Merced County,2/1/08,13,actuals
06047,California,Merced County,3/1/08,11,actuals
06047,California,Merced County,4/1/08,40,actuals
06047,California,Merced County,5/1/08,98,actuals
06047,California,Merced County,6/1/08,100,actuals
06047,California,Merced County,7/1/08,72,actuals
06047,California,Merced County,8/1/08,65,actuals
06047,California,Merced County,9/1/08,29,actuals
06047,California,Merced County,10/1/08,29,actuals
06047,California,Merced County,11/1/08,5,actuals
06047,California,Merced County,12/1/08,0,actuals
06047,California,Merced County,1/1/09,2,actuals
06047,California,Merced County,2/1/09,0,actuals
06047,California,Merced County,3/1/09,11,actuals
06047,California,Merced County,4/1/09,22,actuals
06047,California,Merced County,5/1/09,60,actuals
06047,California,Merced County,6/1/09,51,actuals
06047,California,Merced County,7/1/09,49,actuals
06047,California,Merced County,8/1/09,33,actuals
06047,California,Merced County,9/1/09,40,actuals
06047,California,Merced County,10/1/09,10,actuals
06047,California,Merced County,11/1/09,11,actuals
06047,California,Merced County,12/1/09,1,actuals
06047,California,Merced County,1/1/10,3,actuals
06047,California,Merced County,2/1/10,0,actuals
06047,California,Merced County,3/1/10,7,actuals
06047,California,Merced County,4/1/10,4,actuals
06047,California,Merced County,5/1/10,38,actuals
06047,California,Merced County,6/1/10,81,actuals
06047,California,Merced County,7/1/10,53,actuals
06047,California,Merced County,8/1/10,35,actuals
06047,California,Merced County,9/1/10,27,actuals
06047,California,Merced County,10/1/10,17,actuals
06047,California,Merced County,11/1/10,3,actuals
06047,California,Merced County,12/1/10,1,actuals
06047,California,Merced County,1/1/11,2,actuals
06047,California,Merced County,2/1/11,4,actuals
06047,California,Merced County,3/1/11,0,actuals
06047,California,Merced County,4/1/11,17,actuals
06047,California,Merced County,5/1/11,52,actuals
06047,California,Merced County,6/1/11,58,actuals
06047,California,Merced County,7/1/11,54,actuals
06047,California,Merced County,8/1/11,36,actuals
06047,California,Merced County,9/1/11,26,actuals
06047,California,Merced County,10/1/11,15,actuals
06047,California,Merced County,11/1/11,7,actuals
06047,California,Merced County,12/1/11,7,actuals
06047,California,Merced County,1/1/12,9,actuals
06047,California,Merced County,2/1/12,9,actuals
06047,California,Merced County,3/1/12,13,actuals
06047,California,Merced County,4/1/12,5,actuals
06047,California,Merced County,5/1/12,40,actuals
06047,California,Merced County,6/1/12,37,actuals
06047,California,Merced County,7/1/12,40,actuals
06047,California,Merced County,8/1/12,19,actuals
06047,California,Merced County,9/1/12,21,actuals
06047,California,Merced County,10/1/12,12,actuals
06047,California,Merced County,11/1/12,13,actuals
06047,California,Merced County,12/1/12,3,actuals
06047,California,Merced County,1/1/13,5,actuals
06047,California,Merced County,2/1/13,8,actuals
06047,California,Merced County,3/1/13,22,actuals
06047,California,Merced County,4/1/13,27,actuals
06047,California,Merced County,5/1/13,78,actuals
06047,California,Merced County,6/1/13,45,actuals
06047,California,Merced County,7/1/13,45,actuals
06047,California,Merced County,8/1/13,29,actuals
06047,California,Merced County,9/1/13,16,actuals
06047,California,Merced County,10/1/13,21,actuals
06047,California,Merced County,11/1/13,17,actuals
06047,California,Merced County,12/1/13,8,actuals
06047,California,Merced County,1/1/14,11,actuals
06047,California,Merced County,2/1/14,7,actuals
06047,California,Merced County,3/1/14,2,actuals
06047,California,Merced County,4/1/14,15,actuals
06047,California,Merced County,5/1/14,24,actuals
06047,California,Merced County,6/1/14,45,actuals
06047,California,Merced County,7/1/14,32,actuals
06047,California,Merced County,8/1/14,21,actuals
06047,California,Merced County,9/1/14,17,actuals
06047,California,Merced County,10/1/14,20,actuals
06047,California,Merced County,11/1/14,3,actuals
06047,California,Merced County,12/1/14,1,actuals
06047,California,Merced County,1/1/15,0,actuals
06047,California,Merced County,2/1/15,1,actuals
06047,California,Merced County,3/1/15,0,actuals
06047,California,Merced County,4/1/15,36,actuals
06047,California,Merced County,5/1/15,41,actuals
06047,California,Merced County,6/1/15,29,actuals
06047,California,Merced County,7/1/15,64,actuals
06047,California,Merced County,8/1/15,36,actuals
06047,California,Merced County,9/1/15,29,actuals
06047,California,Merced County,10/1/15,21,actuals
06047,California,Merced County,11/1/15,11,actuals
06047,California,Merced County,12/1/15,5,actuals
06047,California,Merced County,1/1/16,3.231393931,forecast
06047,California,Merced County,2/1/16,2.980063292,forecast
06047,California,Merced County,3/1/16,6.067681032,forecast
06047,California,Merced County,4/1/16,15.69021275,forecast
06047,California,Merced County,5/1/16,41.97221672,forecast
06047,California,Merced County,6/1/16,52.67172107,forecast
06047,California,Merced County,7/1/16,55.29274059,forecast
06047,California,Merced County,8/1/16,38.49054821,forecast
06047,California,Merced County,9/1/16,27.21704795,forecast
06047,California,Merced County,10/1/16,20.8975223,forecast
06047,California,Merced County,11/1/16,8.043234737,forecast
06047,California,Merced County,12/1/16,4.883392519,forecast
06047,California,Merced County,1/1/17,3.206023143,forecast
06047,California,Merced County,2/1/17,2.956665788,forecast
06047,California,Merced County,3/1/17,6.020041577,forecast
06047,California,Merced County,4/1/17,15.56702349,forecast
06047,California,Merced County,5/1/17,41.64267839,forecast
06047,California,Merced County,6/1/17,52.25817724,forecast
06047,California,Merced County,7/1/17,54.85861823,forecast
06047,California,Merced County,8/1/17,38.18834565,forecast
06047,California,Merced County,9/1/17,27.00335752,forecast
06047,California,Merced County,10/1/17,20.73344865,forecast
06047,California,Merced County,11/1/17,7.980084529,forecast
06047,California,Merced County,12/1/17,4.845051321,forecast
06047,California,Merced County,1/1/18,3.180851551,forecast
06047,California,Merced County,2/1/18,2.933451986,forecast
06047,California,Merced County,3/1/18,5.972776155,forecast
06047,California,Merced County,4/1/18,15.44480142,forecast
06047,California,Merced County,5/1/18,41.31572737,forecast
06047,California,Merced County,6/1/18,51.84788028,forecast
06047,California,Merced County,7/1/18,54.42790431,forecast
06047,California,Merced County,8/1/18,37.88851579,forecast
06047,California,Merced County,9/1/18,26.79134486,forecast
06047,California,Merced County,10/1/18,20.5706632,forecast
06047,California,Merced County,11/1/18,7.917430135,forecast
06047,California,Merced County,12/1/18,4.807011153,forecast
06047,California,Merced County,1/1/19,3.155877589,forecast
06047,California,Merced County,2/1/19,2.910420443,forecast
06047,California,Merced County,3/1/19,5.925881831,forecast
06047,California,Merced County,4/1/19,15.32353896,forecast
06047,California,Merced County,5/1/19,40.99134335,forecast
06047,California,Merced County,6/1/19,51.4408047,forecast
06047,California,Merced County,7/1/19,54.00057208,forecast
06047,California,Merced County,8/1/19,37.59103999,forecast
06047,California,Merced County,9/1/19,26.58099678,forecast
06047,California,Merced County,10/1/19,20.40915584,forecast
06047,California,Merced County,11/1/19,7.855267662,forecast
06047,California,Merced County,12/1/19,4.769269652,forecast
06049,California,Modoc County,2/1/92,2,actuals
06049,California,Modoc County,3/1/92,3,actuals
06049,California,Modoc County,4/1/92,1,actuals
06049,California,Modoc County,5/1/92,33,actuals
06049,California,Modoc County,6/1/92,54,actuals
06049,California,Modoc County,7/1/92,18,actuals
06049,California,Modoc County,8/1/92,83,actuals
06049,California,Modoc County,9/1/92,20,actuals
06049,California,Modoc County,10/1/92,5,actuals
06049,California,Modoc County,11/1/92,0,actuals
06049,California,Modoc County,12/1/92,0,actuals
06049,California,Modoc County,1/1/93,0,actuals
06049,California,Modoc County,2/1/93,0,actuals
06049,California,Modoc County,3/1/93,0,actuals
06049,California,Modoc County,4/1/93,0,actuals
06049,California,Modoc County,5/1/93,3,actuals
06049,California,Modoc County,6/1/93,2,actuals
06049,California,Modoc County,7/1/93,3,actuals
06049,California,Modoc County,8/1/93,55,actuals
06049,California,Modoc County,9/1/93,45,actuals
06049,California,Modoc County,10/1/93,4,actuals
06049,California,Modoc County,11/1/93,1,actuals
06049,California,Modoc County,12/1/93,0,actuals
06049,California,Modoc County,1/1/94,0,actuals
06049,California,Modoc County,2/1/94,0,actuals
06049,California,Modoc County,3/1/94,0,actuals
06049,California,Modoc County,4/1/94,0,actuals
06049,California,Modoc County,5/1/94,4,actuals
06049,California,Modoc County,6/1/94,8,actuals
06049,California,Modoc County,7/1/94,114,actuals
06049,California,Modoc County,8/1/94,9,actuals
06049,California,Modoc County,9/1/94,31,actuals
06049,California,Modoc County,10/1/94,4,actuals
06049,California,Modoc County,11/1/94,0,actuals
06049,California,Modoc County,12/1/94,0,actuals
06049,California,Modoc County,1/1/95,0,actuals
06049,California,Modoc County,2/1/95,1,actuals
06049,California,Modoc County,3/1/95,0,actuals
06049,California,Modoc County,4/1/95,1,actuals
06049,California,Modoc County,5/1/95,1,actuals
06049,California,Modoc County,6/1/95,7,actuals
06049,California,Modoc County,7/1/95,46,actuals
06049,California,Modoc County,8/1/95,10,actuals
06049,California,Modoc County,9/1/95,10,actuals
06049,California,Modoc County,10/1/95,9,actuals
06049,California,Modoc County,11/1/95,1,actuals
06049,California,Modoc County,12/1/95,0,actuals
06049,California,Modoc County,1/1/96,0,actuals
06049,California,Modoc County,2/1/96,0,actuals
06049,California,Modoc County,3/1/96,0,actuals
06049,California,Modoc County,4/1/96,0,actuals
06049,California,Modoc County,5/1/96,2,actuals
06049,California,Modoc County,6/1/96,4,actuals
06049,California,Modoc County,7/1/96,41,actuals
06049,California,Modoc County,8/1/96,93,actuals
06049,California,Modoc County,9/1/96,9,actuals
06049,California,Modoc County,10/1/96,4,actuals
06049,California,Modoc County,11/1/96,0,actuals
06049,California,Modoc County,12/1/96,0,actuals
06049,California,Modoc County,1/1/97,0,actuals
06049,California,Modoc County,2/1/97,0,actuals
06049,California,Modoc County,3/1/97,2,actuals
06049,California,Modoc County,4/1/97,1,actuals
06049,California,Modoc County,5/1/97,9,actuals
06049,California,Modoc County,6/1/97,15,actuals
06049,California,Modoc County,7/1/97,66,actuals
06049,California,Modoc County,8/1/97,10,actuals
06049,California,Modoc County,9/1/97,14,actuals
06049,California,Modoc County,10/1/97,4,actuals
06049,California,Modoc County,11/1/97,1,actuals
06049,California,Modoc County,12/1/97,0,actuals
06049,California,Modoc County,1/1/98,0,actuals
06049,California,Modoc County,2/1/98,0,actuals
06049,California,Modoc County,3/1/98,0,actuals
06049,California,Modoc County,4/1/98,1,actuals
06049,California,Modoc County,5/1/98,1,actuals
06049,California,Modoc County,6/1/98,3,actuals
06049,California,Modoc County,7/1/98,39,actuals
06049,California,Modoc County,8/1/98,25,actuals
06049,California,Modoc County,9/1/98,20,actuals
06049,California,Modoc County,10/1/98,7,actuals
06049,California,Modoc County,11/1/98,0,actuals
06049,California,Modoc County,12/1/98,0,actuals
06049,California,Modoc County,1/1/99,0,actuals
06049,California,Modoc County,2/1/99,0,actuals
06049,California,Modoc County,3/1/99,2,actuals
06049,California,Modoc County,4/1/99,3,actuals
06049,California,Modoc County,5/1/99,1,actuals
06049,California,Modoc County,6/1/99,7,actuals
06049,California,Modoc County,7/1/99,40,actuals
06049,California,Modoc County,8/1/99,54,actuals
06049,California,Modoc County,9/1/99,25,actuals
06049,California,Modoc County,10/1/99,4,actuals
06049,California,Modoc County,11/1/99,1,actuals
06049,California,Modoc County,12/1/99,0,actuals
06049,California,Modoc County,1/1/00,0,actuals
06049,California,Modoc County,2/1/00,0,actuals
06049,California,Modoc County,3/1/00,1,actuals
06049,California,Modoc County,4/1/00,1,actuals
06049,California,Modoc County,5/1/00,9,actuals
06049,California,Modoc County,6/1/00,6,actuals
06049,California,Modoc County,7/1/00,25,actuals
06049,California,Modoc County,8/1/00,19,actuals
06049,California,Modoc County,9/1/00,1,actuals
06049,California,Modoc County,10/1/00,1,actuals
06049,California,Modoc County,11/1/00,0,actuals
06049,California,Modoc County,12/1/00,0,actuals
06049,California,Modoc County,1/1/01,0,actuals
06049,California,Modoc County,2/1/01,0,actuals
06049,California,Modoc County,3/1/01,0,actuals
06049,California,Modoc County,4/1/01,1,actuals
06049,California,Modoc County,5/1/01,5,actuals
06049,California,Modoc County,6/1/01,5,actuals
06049,California,Modoc County,7/1/01,124,actuals
06049,California,Modoc County,8/1/01,77,actuals
06049,California,Modoc County,9/1/01,53,actuals
06049,California,Modoc County,10/1/01,1,actuals
06049,California,Modoc County,11/1/01,0,actuals
06049,California,Modoc County,12/1/01,0,actuals
06049,California,Modoc County,1/1/02,0,actuals
06049,California,Modoc County,2/1/02,0,actuals
06049,California,Modoc County,3/1/02,0,actuals
06049,California,Modoc County,4/1/02,2,actuals
06049,California,Modoc County,5/1/02,3,actuals
06049,California,Modoc County,6/1/02,8,actuals
06049,California,Modoc County,7/1/02,48,actuals
06049,California,Modoc County,8/1/02,4,actuals
06049,California,Modoc County,9/1/02,5,actuals
06049,California,Modoc County,10/1/02,0,actuals
06049,California,Modoc County,11/1/02,0,actuals
06049,California,Modoc County,12/1/02,0,actuals
06049,California,Modoc County,1/1/03,0,actuals
06049,California,Modoc County,2/1/03,1,actuals
06049,California,Modoc County,3/1/03,2,actuals
06049,California,Modoc County,4/1/03,0,actuals
06049,California,Modoc County,5/1/03,6,actuals
06049,California,Modoc County,6/1/03,10,actuals
06049,California,Modoc County,7/1/03,67,actuals
06049,California,Modoc County,8/1/03,12,actuals
06049,California,Modoc County,9/1/03,48,actuals
06049,California,Modoc County,10/1/03,4,actuals
06049,California,Modoc County,11/1/03,2,actuals
06049,California,Modoc County,12/1/03,0,actuals
06049,California,Modoc County,1/1/04,0,actuals
06049,California,Modoc County,2/1/04,0,actuals
06049,California,Modoc County,3/1/04,2,actuals
06049,California,Modoc County,4/1/04,1,actuals
06049,California,Modoc County,5/1/04,2,actuals
06049,California,Modoc County,6/1/04,46,actuals
06049,California,Modoc County,7/1/04,17,actuals
06049,California,Modoc County,8/1/04,28,actuals
06049,California,Modoc County,9/1/04,9,actuals
06049,California,Modoc County,10/1/04,0,actuals
06049,California,Modoc County,11/1/04,1,actuals
06049,California,Modoc County,12/1/04,0,actuals
06049,California,Modoc County,1/1/05,0,actuals
06049,California,Modoc County,2/1/05,0,actuals
06049,California,Modoc County,3/1/05,1,actuals
06049,California,Modoc County,4/1/05,1,actuals
06049,California,Modoc County,5/1/05,3,actuals
06049,California,Modoc County,6/1/05,5,actuals
06049,California,Modoc County,7/1/05,7,actuals
06049,California,Modoc County,8/1/05,10,actuals
06049,California,Modoc County,9/1/05,9,actuals
06049,California,Modoc County,10/1/05,2,actuals
06049,California,Modoc County,11/1/05,1,actuals
06049,California,Modoc County,12/1/05,0,actuals
06049,California,Modoc County,1/1/06,0,actuals
06049,California,Modoc County,2/1/06,3,actuals
06049,California,Modoc County,3/1/06,1,actuals
06049,California,Modoc County,4/1/06,1,actuals
06049,California,Modoc County,5/1/06,4,actuals
06049,California,Modoc County,6/1/06,52,actuals
06049,California,Modoc County,7/1/06,47,actuals
06049,California,Modoc County,8/1/06,65,actuals
06049,California,Modoc County,9/1/06,6,actuals
06049,California,Modoc County,10/1/06,15,actuals
06049,California,Modoc County,11/1/06,0,actuals
06049,California,Modoc County,12/1/06,0,actuals
06049,California,Modoc County,1/1/07,2,actuals
06049,California,Modoc County,2/1/07,1,actuals
06049,California,Modoc County,3/1/07,3,actuals
06049,California,Modoc County,4/1/07,8,actuals
06049,California,Modoc County,5/1/07,7,actuals
06049,California,Modoc County,6/1/07,7,actuals
06049,California,Modoc County,7/1/07,53,actuals
06049,California,Modoc County,8/1/07,21,actuals
06049,California,Modoc County,9/1/07,22,actuals
06049,California,Modoc County,10/1/07,6,actuals
06049,California,Modoc County,11/1/07,1,actuals
06049,California,Modoc County,12/1/07,0,actuals
06049,California,Modoc County,1/1/08,0,actuals
06049,California,Modoc County,2/1/08,0,actuals
06049,California,Modoc County,3/1/08,0,actuals
06049,California,Modoc County,4/1/08,3,actuals
06049,California,Modoc County,5/1/08,6,actuals
06049,California,Modoc County,6/1/08,32,actuals
06049,California,Modoc County,7/1/08,19,actuals
06049,California,Modoc County,8/1/08,44,actuals
06049,California,Modoc County,9/1/08,34,actuals
06049,California,Modoc County,10/1/08,3,actuals
06049,California,Modoc County,11/1/08,0,actuals
06049,California,Modoc County,12/1/08,2,actuals
06049,California,Modoc County,1/1/09,0,actuals
06049,California,Modoc County,2/1/09,0,actuals
06049,California,Modoc County,3/1/09,0,actuals
06049,California,Modoc County,4/1/09,5,actuals
06049,California,Modoc County,5/1/09,12,actuals
06049,California,Modoc County,6/1/09,9,actuals
06049,California,Modoc County,7/1/09,22,actuals
06049,California,Modoc County,8/1/09,33,actuals
06049,California,Modoc County,9/1/09,3,actuals
06049,California,Modoc County,10/1/09,3,actuals
06049,California,Modoc County,11/1/09,0,actuals
06049,California,Modoc County,12/1/09,0,actuals
06049,California,Modoc County,1/1/10,0,actuals
06049,California,Modoc County,2/1/10,1,actuals
06049,California,Modoc County,3/1/10,1,actuals
06049,California,Modoc County,4/1/10,0,actuals
06049,California,Modoc County,5/1/10,0,actuals
06049,California,Modoc County,6/1/10,2,actuals
06049,California,Modoc County,7/1/10,81,actuals
06049,California,Modoc County,8/1/10,19,actuals
06049,California,Modoc County,9/1/10,3,actuals
06049,California,Modoc County,10/1/10,4,actuals
06049,California,Modoc County,11/1/10,0,actuals
06049,California,Modoc County,12/1/10,0,actuals
06049,California,Modoc County,1/1/11,0,actuals
06049,California,Modoc County,2/1/11,1,actuals
06049,California,Modoc County,3/1/11,0,actuals
06049,California,Modoc County,4/1/11,0,actuals
06049,California,Modoc County,5/1/11,0,actuals
06049,California,Modoc County,6/1/11,3,actuals
06049,California,Modoc County,7/1/11,11,actuals
06049,California,Modoc County,8/1/11,8,actuals
06049,California,Modoc County,9/1/11,40,actuals
06049,California,Modoc County,10/1/11,10,actuals
06049,California,Modoc County,11/1/11,2,actuals
06049,California,Modoc County,12/1/11,0,actuals
06049,California,Modoc County,1/1/12,2,actuals
06049,California,Modoc County,2/1/12,3,actuals
06049,California,Modoc County,3/1/12,1,actuals
06049,California,Modoc County,4/1/12,3,actuals
06049,California,Modoc County,5/1/12,2,actuals
06049,California,Modoc County,6/1/12,6,actuals
06049,California,Modoc County,7/1/12,7,actuals
06049,California,Modoc County,8/1/12,30,actuals
06049,California,Modoc County,9/1/12,6,actuals
06049,California,Modoc County,10/1/12,3,actuals
06049,California,Modoc County,11/1/12,1,actuals
06049,California,Modoc County,12/1/12,0,actuals
06049,California,Modoc County,1/1/13,0,actuals
06049,California,Modoc County,2/1/13,0,actuals
06049,California,Modoc County,3/1/13,0,actuals
06049,California,Modoc County,4/1/13,1,actuals
06049,California,Modoc County,5/1/13,8,actuals
06049,California,Modoc County,6/1/13,8,actuals
06049,California,Modoc County,7/1/13,40,actuals
06049,California,Modoc County,8/1/13,76,actuals
06049,California,Modoc County,9/1/13,10,actuals
06049,California,Modoc County,10/1/13,4,actuals
06049,California,Modoc County,11/1/13,1,actuals
06049,California,Modoc County,12/1/13,1,actuals
06049,California,Modoc County,1/1/14,4,actuals
06049,California,Modoc County,2/1/14,0,actuals
06049,California,Modoc County,3/1/14,2,actuals
06049,California,Modoc County,4/1/14,1,actuals
06049,California,Modoc County,5/1/14,2,actuals
06049,California,Modoc County,6/1/14,8,actuals
06049,California,Modoc County,7/1/14,70,actuals
06049,California,Modoc County,8/1/14,34,actuals
06049,California,Modoc County,9/1/14,1,actuals
06049,California,Modoc County,10/1/14,1,actuals
06049,California,Modoc County,11/1/14,0,actuals
06049,California,Modoc County,12/1/14,0,actuals
06049,California,Modoc County,1/1/15,0,actuals
06049,California,Modoc County,2/1/15,2,actuals
06049,California,Modoc County,3/1/15,0,actuals
06049,California,Modoc County,4/1/15,4,actuals
06049,California,Modoc County,5/1/15,12,actuals
06049,California,Modoc County,6/1/15,13,actuals
06049,California,Modoc County,7/1/15,49,actuals
06049,California,Modoc County,8/1/15,9,actuals
06049,California,Modoc County,9/1/15,10,actuals
06049,California,Modoc County,10/1/15,0,actuals
06049,California,Modoc County,11/1/15,0,actuals
06049,California,Modoc County,12/1/15,0,actuals
06049,California,Modoc County,1/1/16,0.297857944,forecast
06049,California,Modoc County,2/1/16,0.530535363,forecast
06049,California,Modoc County,3/1/16,0.74262555,forecast
06049,California,Modoc County,4/1/16,1.37932071,forecast
06049,California,Modoc County,5/1/16,4.774571689,forecast
06049,California,Modoc County,6/1/16,11.31808774,forecast
06049,California,Modoc County,7/1/16,37.27895149,forecast
06049,California,Modoc County,8/1/16,29.28555202,forecast
06049,California,Modoc County,9/1/16,15.35103248,forecast
06049,California,Modoc County,10/1/16,3.466362174,forecast
06049,California,Modoc County,11/1/16,0.459852551,forecast
06049,California,Modoc County,12/1/16,0.106119819,forecast
06049,California,Modoc County,1/1/17,0.293010972,forecast
06049,California,Modoc County,2/1/17,0.521902087,forecast
06049,California,Modoc County,3/1/17,0.730540981,forecast
06049,California,Modoc County,4/1/17,1.356875353,forecast
06049,California,Modoc County,5/1/17,4.696876223,forecast
06049,California,Modoc County,6/1/17,11.1339112,forecast
06049,California,Modoc County,7/1/17,36.67232001,forecast
06049,California,Modoc County,8/1/17,28.80899522,forecast
06049,California,Modoc County,9/1/17,15.1012288,forecast
06049,California,Modoc County,10/1/17,3.40995489,forecast
06049,California,Modoc County,11/1/17,0.45236948,forecast
06049,California,Modoc County,12/1/17,0.104392957,forecast
06049,California,Modoc County,1/1/18,0.288242875,forecast
06049,California,Modoc County,2/1/18,0.513409299,forecast
06049,California,Modoc County,3/1/18,0.718653062,forecast
06049,California,Modoc County,4/1/18,1.334795245,forecast
06049,California,Modoc County,5/1/18,4.620445078,forecast
06049,California,Modoc County,6/1/18,10.95273172,forecast
06049,California,Modoc County,7/1/18,36.0755601,forecast
06049,California,Modoc County,8/1/18,28.34019332,forecast
06049,California,Modoc County,9/1/18,14.85549011,forecast
06049,California,Modoc County,10/1/18,3.354465508,forecast
06049,California,Modoc County,11/1/18,0.445008179,forecast
06049,California,Modoc County,12/1/18,0.102694195,forecast
06049,California,Modoc County,1/1/19,0.283552367,forecast
06049,California,Modoc County,2/1/19,0.505054712,forecast
06049,California,Modoc County,3/1/19,0.706958593,forecast
06049,California,Modoc County,4/1/19,1.31307444,forecast
06049,California,Modoc County,5/1/19,4.545257678,forecast
06049,California,Modoc County,6/1/19,10.77450053,forecast
06049,California,Modoc County,7/1/19,35.48851112,forecast
06049,California,Modoc County,8/1/19,27.87902012,forecast
06049,California,Modoc County,9/1/19,14.61375026,forecast
06049,California,Modoc County,10/1/19,3.299879091,forecast
06049,California,Modoc County,11/1/19,0.437766667,forecast
06049,California,Modoc County,12/1/19,0.101023077,forecast
06051,California,Mono County,2/1/92,1,actuals
06051,California,Mono County,3/1/92,1,actuals
06051,California,Mono County,4/1/92,1,actuals
06051,California,Mono County,5/1/92,7,actuals
06051,California,Mono County,6/1/92,22,actuals
06051,California,Mono County,7/1/92,27,actuals
06051,California,Mono County,8/1/92,44,actuals
06051,California,Mono County,9/1/92,17,actuals
06051,California,Mono County,10/1/92,2,actuals
06051,California,Mono County,11/1/92,0,actuals
06051,California,Mono County,12/1/92,0,actuals
06051,California,Mono County,1/1/93,1,actuals
06051,California,Mono County,2/1/93,0,actuals
06051,California,Mono County,3/1/93,1,actuals
06051,California,Mono County,4/1/93,1,actuals
06051,California,Mono County,5/1/93,4,actuals
06051,California,Mono County,6/1/93,12,actuals
06051,California,Mono County,7/1/93,9,actuals
06051,California,Mono County,8/1/93,36,actuals
06051,California,Mono County,9/1/93,12,actuals
06051,California,Mono County,10/1/93,1,actuals
06051,California,Mono County,11/1/93,2,actuals
06051,California,Mono County,12/1/93,0,actuals
06051,California,Mono County,1/1/94,0,actuals
06051,California,Mono County,2/1/94,0,actuals
06051,California,Mono County,3/1/94,0,actuals
06051,California,Mono County,4/1/94,2,actuals
06051,California,Mono County,5/1/94,9,actuals
06051,California,Mono County,6/1/94,10,actuals
06051,California,Mono County,7/1/94,27,actuals
06051,California,Mono County,8/1/94,13,actuals
06051,California,Mono County,9/1/94,17,actuals
06051,California,Mono County,10/1/94,1,actuals
06051,California,Mono County,11/1/94,0,actuals
06051,California,Mono County,12/1/94,0,actuals
06051,California,Mono County,1/1/95,0,actuals
06051,California,Mono County,2/1/95,0,actuals
06051,California,Mono County,3/1/95,0,actuals
06051,California,Mono County,4/1/95,1,actuals
06051,California,Mono County,5/1/95,1,actuals
06051,California,Mono County,6/1/95,9,actuals
06051,California,Mono County,7/1/95,6,actuals
06051,California,Mono County,8/1/95,11,actuals
06051,California,Mono County,9/1/95,7,actuals
06051,California,Mono County,10/1/95,4,actuals
06051,California,Mono County,11/1/95,3,actuals
06051,California,Mono County,12/1/95,0,actuals
06051,California,Mono County,1/1/96,1,actuals
06051,California,Mono County,2/1/96,0,actuals
